"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.662819783364692,0.359236970001423,0.148,0.2,1,"ZNF362"
0.662854923140387,-0.271659567868821,0.193,0.333,1,"FEZ2"
0.662887760038147,-0.174636969869525,0.33,0.507,1,"SPCS1"
0.66289373524482,0.0845333820080936,0.534,0.72,1,"PSMB1"
0.663338799431071,0.93086119843256,0.102,0.093,1,"PRAF2"
0.664185073539107,0.425408570907234,0.102,0.133,1,"SMARCA4"
0.664217146491666,-0.602425156642257,0.102,0.267,1,"AHDC1"
0.664234805155377,-0.722144693145937,0.034,0.107,1,"PLEKHF2"
0.664586387595317,-0.413780298079624,0.125,0.267,1,"ZNF302"
0.66467011313766,0.435213722088504,0.136,0.16,1,"MOB2"
0.664969890568567,-0.596826923606801,0.091,0.227,1,"RNF114"
0.664994989369866,0.0298803336167691,0.216,0.333,1,"SNRPB"
0.665130625288087,1.06073019855208,0.125,0.147,1,"MED21"
0.665273030849567,-1.494113558087,0.034,0.12,1,"ITPR2"
0.665634913296875,1.37447508297564,0.102,0.067,1,"PIP5K1A"
0.665654373078379,0.342617081654578,0.102,0.107,1,"DDHD1"
0.665979599714528,0.839590068323905,0.148,0.173,1,"FAM110A"
0.666359511650819,-0.19909640664148,0.33,0.56,1,"TLN1"
0.666421887376843,0.819705083222738,0.091,0.107,1,"MPDU1"
0.666614377150106,-0.395188278316782,0.08,0.227,1,"BABAM1"
0.666627167383564,-0.755890534727074,0.125,0.307,1,"EBF1"
0.666789960721085,0.350833398250689,0.17,0.24,1,"STAB1"
0.666903173390087,-0.512230543228313,0.045,0.107,1,"SEC24A"
0.666987811647034,0.753996704836406,0.17,0.173,1,"SNRNP40"
0.66713167057402,-0.147124483409627,0.068,0.107,1,"KANK2"
0.667258120042073,-0.69278386291614,0.125,0.253,1,"MMADHC"
0.66738517694119,0.26719730981987,0.091,0.173,1,"RAB34"
0.667481121853114,-0.0287023356465462,0.159,0.267,1,"DYRK1A"
0.667523627238146,-0.890971803902203,0.102,0.28,1,"COX11"
0.667701702978019,0.236678190836746,0.102,0.173,1,"SEC24B"
0.667840307476159,0.610464588229334,0.148,0.187,1,"INTS1"
0.668016086244009,-0.374246417121384,0.08,0.173,1,"GBA2"
0.668051419836873,-2.06158234017797,0.023,0.12,1,"EHBP1"
0.66805847684757,0.135902549429633,0.159,0.28,1,"RPL26L1"
0.668101676068517,-1.56479490485838,0.034,0.133,1,"ALDH16A1"
0.668132690362015,-0.620364624521744,0.068,0.173,1,"CEP44"
0.668192195573826,0.372287561565734,0.182,0.2,1,"PSMD6"
0.668477532105813,-0.275336862334314,0.364,0.627,1,"HLA-DQA1"
0.668694574720793,0.190095077820901,0.148,0.28,1,"NCSTN"
0.668800566716181,-0.786704823083056,0.182,0.373,1,"CST3"
0.668831415788215,0.0694737968105323,0.17,0.24,1,"C6orf89"
0.669063718703128,-0.0359033131814266,0.17,0.28,1,"SOD2"
0.66907490384683,-0.0417829802958187,0.182,0.293,1,"ACP1"
0.669281638666381,-0.557801707267761,0.034,0.107,1,"ACADSB"
0.669557389566616,-1.40334109404208,0.068,0.24,1,"GIGYF2"
0.669604942016411,0.430202034903872,0.602,0.667,1,"SERPINB6"
0.669613773646145,0.318110575758349,0.943,0.96,1,"SOST"
0.669678675418009,0.0596929500296471,0.068,0.107,1,"APAF1"
0.669886618488984,1.41838097341279,0.114,0.093,1,"VCPIP1"
0.670079288001546,-0.379646506854822,0.136,0.253,1,"MRPL36"
0.670214508650801,0.500539854526774,0.08,0.107,1,"COPS8"
0.670235798139784,-1.06135602377241,0.057,0.187,1,"SNRPC"
0.670473497500537,-0.260653913922179,0.398,0.613,1,"TMEM88"
0.670610240677119,0.722654892491478,0.102,0.147,1,"LRP5"
0.670804803858051,0.443994399793591,0.17,0.213,1,"DPYD"
0.670879695858932,-1.03945051113026,0.114,0.293,1,"AJAP1"
0.671087939199177,-1.12342988889129,0.045,0.12,1,"PSMD10"
0.671234084977727,0.338741050885718,0.08,0.133,1,"GDPD5"
0.671908062736108,-0.545991002477356,0.114,0.227,1,"FBXO11"
0.671951359215054,0.334532618650955,0.182,0.293,1,"CAND1"
0.672311936877412,0.071157404387036,0.034,0.107,1,"OXSR1"
0.672323598564078,-1.44651283330843,0.057,0.227,1,"CHST11"
0.672409299481876,-0.00865816790099405,0.193,0.307,1,"REST"
0.672515804921747,0.176958970755721,0.159,0.28,1,"ATG12"
0.672571564773797,1.62705187002802,0.114,0.08,1,"GTPBP2"
0.672602864179515,0.533635635539979,0.125,0.16,1,"PSMD3"
0.672862518858606,-0.133905203987118,0.17,0.307,1,"PPP2CA"
0.673401323490672,0.0577095207272215,0.159,0.213,1,"HIPK1"
0.673416416243537,-0.0172012171917231,0.409,0.547,1,"HSBP1"
0.673523212461604,-0.166176037556055,0.125,0.213,1,"TXN2"
0.673584478622048,0.926033942356602,0.114,0.147,1,"MRPS31"
0.673656515523209,0.172987387377569,0.25,0.347,1,"CUTA"
